group,sha256,bytes_per_file,copies_in_group,extra_bytes_in_group,path,path_classification,disposition
DUP-0001,8ce137a18af2d98a7f35c213520d9dcd3c31af0f8dc74b1a6234ecc9a70407fd,1369410,4,4108230,Java/assets/city/buildings/city/city_building_house_wide.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0256,e7ebbe121b55aaa2828f6105e4078950e42531c7beab44cabb183098d12f45e1,30366,3,60732,asset-review/characters/walk_articulated/npc_orin_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0257,deb3d945cf78fb27f9aae03e0db934fc072b59fa5a51a920c43897597beb0f75,30363,3,60726,asset-review/characters/walk_alternate/npc_garruk_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0257,deb3d945cf78fb27f9aae03e0db934fc072b59fa5a51a920c43897597beb0f75,30363,3,60726,asset-review/characters/walk_alternate/npc_garruk_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0257,deb3d945cf78fb27f9aae03e0db934fc072b59fa5a51a920c43897597beb0f75,30363,3,60726,asset-review/characters/walk_alternate/npc_garruk_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0258,1c093e1d34602fe62b9511326f073213ea15fff8e30eef721ae67625631a1b24,20115,4,60345,Java/assets/npcs/npc_elowen_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0258,1c093e1d34602fe62b9511326f073213ea15fff8e30eef721ae67625631a1b24,20115,4,60345,Java/assets/npcs/npc_elowen_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0258,1c093e1d34602fe62b9511326f073213ea15fff8e30eef721ae67625631a1b24,20115,4,60345,asset-review/2026-09-22-npcs/before/Java/assets/npcs/npc_elowen_model.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0258,1c093e1d34602fe62b9511326f073213ea15fff8e30eef721ae67625631a1b24,20115,4,60345,asset-review/2026-09-22-npcs/before/Java/assets/npcs/npc_elowen_model_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0259,c570455a37bd7e37c1fa1239b03b6cde1af5f76a5e11a8c76fbb5acb1501dc01,30053,3,60106,asset-review/characters/walk_alternate/npc_garruk_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0259,c570455a37bd7e37c1fa1239b03b6cde1af5f76a5e11a8c76fbb5acb1501dc01,30053,3,60106,asset-review/characters/walk_alternate/npc_garruk_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0259,c570455a37bd7e37c1fa1239b03b6cde1af5f76a5e11a8c76fbb5acb1501dc01,30053,3,60106,asset-review/characters/walk_alternate/npc_garruk_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0260,a4154bf351244b20447324c426e11fafd9bfebcc0e6deac12530f2069e29f867,59306,2,59306,Java/assets/npcs/regional/npc_regional_north_guard_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0260,a4154bf351244b20447324c426e11fafd9bfebcc0e6deac12530f2069e29f867,59306,2,59306,Java/assets/npcs/regional/npc_regional_north_guard_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0261,b7a9e7af09e70ea2d655f6c80ffea5141cd39f0557f0b7e84d5f35982705ca40,29372,3,58744,asset-review/characters/walk_alternate/npc_blacksmith_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0261,b7a9e7af09e70ea2d655f6c80ffea5141cd39f0557f0b7e84d5f35982705ca40,29372,3,58744,asset-review/characters/walk_alternate/npc_blacksmith_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0261,b7a9e7af09e70ea2d655f6c80ffea5141cd39f0557f0b7e84d5f35982705ca40,29372,3,58744,asset-review/characters/walk_alternate/npc_blacksmith_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0262,9bc73918f536f9364a14b184b738dece1873ea0d1ad6d7edd970c205e46d14dd,29206,3,58412,asset-review/characters/walk_alternate/npc_mira_sunwarden_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0262,9bc73918f536f9364a14b184b738dece1873ea0d1ad6d7edd970c205e46d14dd,29206,3,58412,asset-review/characters/walk_alternate/npc_mira_sunwarden_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0262,9bc73918f536f9364a14b184b738dece1873ea0d1ad6d7edd970c205e46d14dd,29206,3,58412,asset-review/characters/walk_alternate/npc_mira_sunwarden_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0263,182721520d54572dca235b17827b71bd846ede789f8540def7635c4cb62a9d02,29174,3,58348,asset-review/characters/walk_articulated/npc_orin_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0263,182721520d54572dca235b17827b71bd846ede789f8540def7635c4cb62a9d02,29174,3,58348,asset-review/characters/walk_articulated/npc_orin_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0263,182721520d54572dca235b17827b71bd846ede789f8540def7635c4cb62a9d02,29174,3,58348,asset-review/characters/walk_articulated/npc_orin_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0264,26428db9f705a1420fd4fce79217b9f76c2e9057fff67405b20c827e954266a3,19273,4,57819,Java/assets/npcs/npc_blacksmith_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0264,26428db9f705a1420fd4fce79217b9f76c2e9057fff67405b20c827e954266a3,19273,4,57819,Java/assets/npcs/npc_blacksmith_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0264,26428db9f705a1420fd4fce79217b9f76c2e9057fff67405b20c827e954266a3,19273,4,57819,asset-review/2026-09-22-npcs/candidates/Java/assets/npcs/npc_blacksmith_model.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0264,26428db9f705a1420fd4fce79217b9f76c2e9057fff67405b20c827e954266a3,19273,4,57819,asset-review/2026-09-22-npcs/candidates/Java/assets/npcs/npc_blacksmith_model_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0265,fccbfa925eacaf5c0cfccfe60975dbd26f29aaa9042e8da3ea63e1137399ce5a,28814,3,57628,asset-review/characters/walk_alternate/npc_blacksmith_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0265,fccbfa925eacaf5c0cfccfe60975dbd26f29aaa9042e8da3ea63e1137399ce5a,28814,3,57628,asset-review/characters/walk_alternate/npc_blacksmith_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0265,fccbfa925eacaf5c0cfccfe60975dbd26f29aaa9042e8da3ea63e1137399ce5a,28814,3,57628,asset-review/characters/walk_alternate/npc_blacksmith_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0266,dfe473e2d4a14951cc8a02c71f8ad699f6f61c5e22492233ee5aaae538a75384,28777,3,57554,asset-review/characters/walk_alternate/npc_marla_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0266,dfe473e2d4a14951cc8a02c71f8ad699f6f61c5e22492233ee5aaae538a75384,28777,3,57554,asset-review/characters/walk_alternate/npc_marla_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0266,dfe473e2d4a14951cc8a02c71f8ad699f6f61c5e22492233ee5aaae538a75384,28777,3,57554,asset-review/characters/walk_alternate/npc_marla_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0267,1bd18902b01f1623c2ccbced8e3f51544a0ab7771e6bb5ba9f226d3ea5804f72,57178,2,57178,asset-review/files/Java/assets/deco/deco_bush.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0267,1bd18902b01f1623c2ccbced8e3f51544a0ab7771e6bb5ba9f226d3ea5804f72,57178,2,57178,asset-review/flora-refresh/before/deco/deco_soft_dense_leaf_bush.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0268,c052440580bd8d9c02ec78e49f596c117cb880e8ddc2320beac6dce91e6502ae,19012,4,57036,Java/assets/npcs/npc_merchant_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0268,c052440580bd8d9c02ec78e49f596c117cb880e8ddc2320beac6dce91e6502ae,19012,4,57036,Java/assets/npcs/npc_merchant_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0268,c052440580bd8d9c02ec78e49f596c117cb880e8ddc2320beac6dce91e6502ae,19012,4,57036,asset-review/2026-09-22-npcs/candidates/Java/assets/npcs/npc_merchant_model.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0268,c052440580bd8d9c02ec78e49f596c117cb880e8ddc2320beac6dce91e6502ae,19012,4,57036,asset-review/2026-09-22-npcs/candidates/Java/assets/npcs/npc_merchant_model_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0269,bbaab85551631578da5f01867d6008ae8088b70c43fea778e68588155f9429cc,56810,2,56810,Java/assets/npcs/regional/npc_regional_highland_noble_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0269,bbaab85551631578da5f01867d6008ae8088b70c43fea778e68588155f9429cc,56810,2,56810,Java/assets/npcs/regional/npc_regional_highland_noble_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0270,e0b54bd16fdad2b921a0e4b6052ac104da6468f2cd59e41201434be2343adcf4,28329,3,56658,asset-review/characters/walk_alternate/npc_elowen_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0270,e0b54bd16fdad2b921a0e4b6052ac104da6468f2cd59e41201434be2343adcf4,28329,3,56658,asset-review/characters/walk_alternate/npc_elowen_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0270,e0b54bd16fdad2b921a0e4b6052ac104da6468f2cd59e41201434be2343adcf4,28329,3,56658,asset-review/characters/walk_alternate/npc_elowen_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0271,093cc2061d92a3981d84f37268e60f5c7fc823f212ef673467b3eef5bc2a1ed6,28258,3,56516,asset-review/characters/walk_alternate/npc_mira_sunwarden_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0271,093cc2061d92a3981d84f37268e60f5c7fc823f212ef673467b3eef5bc2a1ed6,28258,3,56516,asset-review/characters/walk_alternate/npc_mira_sunwarden_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0271,093cc2061d92a3981d84f37268e60f5c7fc823f212ef673467b3eef5bc2a1ed6,28258,3,56516,asset-review/characters/walk_alternate/npc_mira_sunwarden_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0272,359d4f2ad32820eaec3f284134923891026d4c42c1096d815a79a800ec387e02,28255,3,56510,asset-review/characters/walk/npc_orin_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0272,359d4f2ad32820eaec3f284134923891026d4c42c1096d815a79a800ec387e02,28255,3,56510,asset-review/characters/walk/npc_orin_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0272,359d4f2ad32820eaec3f284134923891026d4c42c1096d815a79a800ec387e02,28255,3,56510,asset-review/characters/walk/npc_orin_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0273,fc534b0fb7b95840a1188569660588054368937ba9fae7d61a6eba344cd88056,28100,3,56200,asset-review/characters/walk_alternate/npc_bartender_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0273,fc534b0fb7b95840a1188569660588054368937ba9fae7d61a6eba344cd88056,28100,3,56200,asset-review/characters/walk_alternate/npc_bartender_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0273,fc534b0fb7b95840a1188569660588054368937ba9fae7d61a6eba344cd88056,28100,3,56200,asset-review/characters/walk_alternate/npc_bartender_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0274,dc97f9a65dad10135696444a70710fa170c612b75b02e10acc0b84ab713e1f78,28059,3,56118,asset-review/characters/walk_alternate/npc_marla_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0274,dc97f9a65dad10135696444a70710fa170c612b75b02e10acc0b84ab713e1f78,28059,3,56118,asset-review/characters/walk_alternate/npc_marla_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0274,dc97f9a65dad10135696444a70710fa170c612b75b02e10acc0b84ab713e1f78,28059,3,56118,asset-review/characters/walk_alternate/npc_marla_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0275,1099c182f16b26da0c2e00dbaaf255c0a7f8ebbac7b261566e1c2cab4a015554,27925,3,55850,asset-review/characters/walk_alternate/npc_vexa_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0275,1099c182f16b26da0c2e00dbaaf255c0a7f8ebbac7b261566e1c2cab4a015554,27925,3,55850,asset-review/characters/walk_alternate/npc_vexa_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0275,1099c182f16b26da0c2e00dbaaf255c0a7f8ebbac7b261566e1c2cab4a015554,27925,3,55850,asset-review/characters/walk_alternate/npc_vexa_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0276,dd3caed6a55266864877b7c1a592795ab11d44a4f2786f27aa2a15e372975926,18616,4,55848,Java/assets/npcs/npc_bartender_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0276,dd3caed6a55266864877b7c1a592795ab11d44a4f2786f27aa2a15e372975926,18616,4,55848,Java/assets/npcs/npc_bartender_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0276,dd3caed6a55266864877b7c1a592795ab11d44a4f2786f27aa2a15e372975926,18616,4,55848,asset-review/2026-09-22-npcs/candidates/Java/assets/npcs/npc_bartender_model.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0276,dd3caed6a55266864877b7c1a592795ab11d44a4f2786f27aa2a15e372975926,18616,4,55848,asset-review/2026-09-22-npcs/candidates/Java/assets/npcs/npc_bartender_model_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0277,d0760d2223c90bc42f5b431ace363c560ff7ee6d65666a558fb3c65c20e006ee,27862,3,55724,asset-review/characters/walk/npc_orin_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0277,d0760d2223c90bc42f5b431ace363c560ff7ee6d65666a558fb3c65c20e006ee,27862,3,55724,asset-review/characters/walk/npc_orin_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0277,d0760d2223c90bc42f5b431ace363c560ff7ee6d65666a558fb3c65c20e006ee,27862,3,55724,asset-review/characters/walk/npc_orin_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0278,fff32462053c53ed6c3f1b9d550196565442971b795d851d8e20e5e9ee3b7132,27814,3,55628,asset-review/characters/walk_alternate/npc_rowan_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0278,fff32462053c53ed6c3f1b9d550196565442971b795d851d8e20e5e9ee3b7132,27814,3,55628,asset-review/characters/walk_alternate/npc_rowan_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0278,fff32462053c53ed6c3f1b9d550196565442971b795d851d8e20e5e9ee3b7132,27814,3,55628,asset-review/characters/walk_alternate/npc_rowan_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0279,23d05242da2358b565d561b321c4b8bb397545183c7fbdc01af25fc02405e12f,18537,4,55611,Java/assets/npcs/npc_garruk_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0279,23d05242da2358b565d561b321c4b8bb397545183c7fbdc01af25fc02405e12f,18537,4,55611,Java/assets/npcs/npc_garruk_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0279,23d05242da2358b565d561b321c4b8bb397545183c7fbdc01af25fc02405e12f,18537,4,55611,asset-review/2026-09-22-npcs/before/Java/assets/npcs/npc_garruk_model.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0279,23d05242da2358b565d561b321c4b8bb397545183c7fbdc01af25fc02405e12f,18537,4,55611,asset-review/2026-09-22-npcs/before/Java/assets/npcs/npc_garruk_model_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0280,6475e2ff49a1d6d90525097093f68d174b5b4a53050c92d33fcbc4058210888e,55388,2,55388,Java/assets/interiors/props/household/interior_pantry_shelf.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0280,6475e2ff49a1d6d90525097093f68d174b5b4a53050c92d33fcbc4058210888e,55388,2,55388,asset-review/household-expansion/candidates/warehouse/pantry_shelf.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0281,3c0d279f1d0b6acaa777e3da7911c984b7e6c7f764d87954503c52d10523f9c2,27673,3,55346,asset-review/characters/walk_articulated/npc_mira_sunwarden_down.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0281,3c0d279f1d0b6acaa777e3da7911c984b7e6c7f764d87954503c52d10523f9c2,27673,3,55346,asset-review/characters/walk_articulated/npc_mira_sunwarden_down_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0281,3c0d279f1d0b6acaa777e3da7911c984b7e6c7f764d87954503c52d10523f9c2,27673,3,55346,asset-review/characters/walk_articulated/npc_mira_sunwarden_down_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0282,cccbb705d4d3fa3113cd3f29f91bf3affa3c414006b8181b60f0dfbd6e2120f5,27616,3,55232,asset-review/characters/walk_alternate/npc_rowan_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0282,cccbb705d4d3fa3113cd3f29f91bf3affa3c414006b8181b60f0dfbd6e2120f5,27616,3,55232,asset-review/characters/walk_alternate/npc_rowan_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0282,cccbb705d4d3fa3113cd3f29f91bf3affa3c414006b8181b60f0dfbd6e2120f5,27616,3,55232,asset-review/characters/walk_alternate/npc_rowan_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0283,a41ff5a69404433ebcc2986b853c7f699230dd4428c6e08e9a0a39b336ad1764,55053,2,55053,Java/assets/npcs/regional/npc_regional_desert_guard_f_model.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0283,a41ff5a69404433ebcc2986b853c7f699230dd4428c6e08e9a0a39b336ad1764,55053,2,55053,Java/assets/npcs/regional/npc_regional_desert_guard_f_model_down.png,runtime-folder-candidate,review-required; not-authorized-for-deletion
DUP-0284,3a183c72e3267687ead040d3e2380ad35f0839c3191d62d6a1a42fe02b435694,27518,3,55036,asset-review/characters/walk_alternate/npc_bartender_up.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0284,3a183c72e3267687ead040d3e2380ad35f0839c3191d62d6a1a42fe02b435694,27518,3,55036,asset-review/characters/walk_alternate/npc_bartender_up_left.png,review-or-quarantine,review-required; not-authorized-for-deletion
DUP-0284,3a183c72e3267687ead040d3e2380ad35f0839c3191d62d6a1a42fe02b435694,27518,3,55036,asset-review/characters/walk_alternate/npc_bartender_up_right.png,review-or-quarantine,review-required; not-authorized-for-deletion
